target,ids,date,flag,user,text
1,1468787478,Tue Apr 07 03:44:08 PDT 2009,NO_QUERY,GregMinton,@GregGauthier awesome to both
1,1557583254,Sun Apr 19 04:58:15 PDT 2009,NO_QUERY,RicaB,@JudeJ2 reat morning
1,1693510554,Sun May 03 22:47:12 PDT 2009,NO_QUERY,LBCIslander,@sassygirl119 Not even close... Just have been on a roll lately!
0,1760268192,Sun May 10 21:05:04 PDT 2009,NO_QUERY,breeze80,is thinking that laying down sounds nice....but I don't like the idea of sleeping while Dave flies over the Atlantic. *sniff*
0,1468580108,Tue Apr 07 02:31:58 PDT 2009,NO_QUERY,sarahearles,just found the most gorgeous pair of vintage dior sunglasses... they are ï¿½125 though
0,1694707827,Mon May 04 03:48:27 PDT 2009,NO_QUERY,goffren,@simplyshimona Heard about this from Dollie. doesn't quite express it.
1,1557206347,Sun Apr 19 02:38:48 PDT 2009,NO_QUERY,kpy5330,@yorshOhmygosh We can talk through Twitter Currently in the middle of my finals...should be done by next week...
0,1559226257,Sun Apr 19 10:35:35 PDT 2009,NO_QUERY,sazface10,"ah, i need more followers lol"
1,1692099278,Sun May 03 19:16:29 PDT 2009,NO_QUERY,EmilyMercer,"finding the last few pictures i need for photo book, and listening to a carrie underwood cd"
0,1750999256,Sat May 09 18:25:36 PDT 2009,NO_QUERY,Elemii,Just read my posts. I wonder what Homewrok is... Homework sucks. Good bye for real now.
0,1692849838,Sun May 03 20:56:03 PDT 2009,NO_QUERY,DorkyMe,is feelin all lonely and blah. Missin someone so damn much.
0,1692952569,Sun May 03 21:11:03 PDT 2009,NO_QUERY,4Kiley,@fakerpattz G'nite Sweetie. I'm so sad I've lost your reply to me Sleep well &amp; thanks for being good. I really didn't want to give u up.
0,1754647263,Sun May 10 06:57:31 PDT 2009,NO_QUERY,rajeshshenoy,Going through hell trying to convert my digital music collection from WMA to MP3 format
0,1565330668,Mon Apr 20 06:29:49 PDT 2009,NO_QUERY,Grantthegreat,missed my first class again... we had a practice quiz today...
0,1685589616,Sun May 03 01:05:20 PDT 2009,NO_QUERY,claviculanox,"@myotherhand stiu ca nu prea se gasesc..don't know why, he's one of my fav.."
0,1556774875,Sun Apr 19 00:17:02 PDT 2009,NO_QUERY,almam1231,Ugh! None of my friends want to get on Twitter. At least I can keep up with my Twilight peeps. Yay! You guys are awesome!
1,1686617854,Sun May 03 06:09:22 PDT 2009,NO_QUERY,LizieInLaLaLand,@xaimeemoncur hello you smelly cheese yay. no pe tomorrow!
1,1693609146,Sun May 03 23:07:20 PDT 2009,NO_QUERY,Hetty4Christ,DO NOT BE SILENT!!! ? http://blip.fm/~5j8e8
1,1677733354,Sat May 02 03:41:18 PDT 2009,NO_QUERY,JavierChua,@MichelleKwong Yeah. Great to know U too
1,1557105905,Sun Apr 19 02:02:32 PDT 2009,NO_QUERY,NikkayPandarr,@shufflebite mmm Humangummybears *chomp* i tweet at u last night shaunster shufflepants
1,1564959337,Mon Apr 20 05:29:10 PDT 2009,NO_QUERY,honeyines,@Maddie2001 heay maddie how are you please follow mee pleasee
1,1559100923,Sun Apr 19 10:15:38 PDT 2009,NO_QUERY,ellice_x,@dougiemcfly i wanna see
0,1469384376,Tue Apr 07 06:12:49 PDT 2009,NO_QUERY,JodiMullen,"@mrseb yeah, I wasn't expecting that at all I doubt that's the last we'll hear of it though"
1,1693789111,Sun May 03 23:47:16 PDT 2009,NO_QUERY,ladydianaa,@samlikesspam im down if i can pay you to do my hw?!
1,1558824446,Sun Apr 19 09:30:17 PDT 2009,NO_QUERY,sarahgotting,After a false start I finally have my own online store #fb
1,1690872522,Sun May 03 16:34:18 PDT 2009,NO_QUERY,mswallace,@fromCellBlockB I think that many wld find that im a gr8 comfort ... cats ? i'm 1 2 think cats R the spawn of the devil. Just my opinion
0,1468710622,Tue Apr 07 03:18:16 PDT 2009,NO_QUERY,sieli,@Nicolawills13 is the chat on line yet? now not on freeview not good
1,1693486363,Sun May 03 22:42:18 PDT 2009,NO_QUERY,brampitoyo,"@elizabethcb ï¿½A bit,ï¿½ @TechWraith said? Donï¿½t trust him. He has a lot of love for analyzing data"
0,1573969234,Tue Apr 21 03:42:03 PDT 2009,NO_QUERY,SteelWhisper,"My head is cold, my feet are cold..I have a cold...eee...eee. achoo!!"
1,1557295829,Sun Apr 19 03:13:04 PDT 2009,NO_QUERY,robparsons,@nogbad gentle???? easy??? wrong course mate
0,1563465414,Sun Apr 19 22:56:41 PDT 2009,NO_QUERY,swayshay,"@trejsi Yep that's what happened, it says my username is in use, but I got disconnected and yeah so lame ugh!!"
1,1548726978,Fri Apr 17 21:47:15 PDT 2009,NO_QUERY,discosmallz,"Shower, eat, read, then sleep to wake up early for morning food hunt with the girls and drumline. Then after watching 17 again!!"
1,1685463773,Sun May 03 00:30:17 PDT 2009,NO_QUERY,yoitsRuby,"late nights ! tonight was fun :] man i really liked that cherry ice-cream i had, to bad sal didnt know what it was called :\"
0,1693848443,Mon May 04 00:01:09 PDT 2009,NO_QUERY,courtneyyy3,@ashleybella i apologize if you are refering to me. i didnt mean anything i said in a bad way.
0,1573833745,Tue Apr 21 03:04:23 PDT 2009,NO_QUERY,Ellen_lala,apperently Elmo hasn't got his period yet!!!
1,1563700507,Sun Apr 19 23:53:16 PDT 2009,NO_QUERY,ChannelSquare,"Haha, one can't xD but i finished it none the less"
0,1677864085,Sat May 02 04:23:38 PDT 2009,NO_QUERY,Ninaaaa_xoxo,Trampolines are dangerous! People tend to fall over and hurt their arms! trampolines are bogus!
1,1676311366,Fri May 01 21:40:37 PDT 2009,NO_QUERY,katwar318,Wow so it's starting to really sink in how much will change in just two weeks and counting so excitednervousanxiousexcited
1,1675896448,Fri May 01 20:35:23 PDT 2009,NO_QUERY,Rilla_my_Rilla,"has had a kid-filled day of PBJ, crying when you don't get to be first in Candyland, and bartering for more play time at bedtime."
1,1558734734,Sun Apr 19 09:15:06 PDT 2009,NO_QUERY,paulej,"@HadoukenUK WOW! Christopher, your guitar is really amazing."
1,1553864474,Sat Apr 18 15:25:17 PDT 2009,NO_QUERY,tiriltronic,more wine? yes please!
1,1470014851,Tue Apr 07 08:05:37 PDT 2009,NO_QUERY,katebuckjr,@stefanlubinski I'l be there - look forward to meeting you! PS - I'm easy to spot - I'm the only one with pink hair
1,1678491128,Sat May 02 06:52:42 PDT 2009,NO_QUERY,TheNextStar09,Adamo is listening to Miley's -The Climb and says &quot;wazzup?!&quot;
1,1677094204,Sat May 02 00:26:05 PDT 2009,NO_QUERY,balmain_belle,"@aecollins1 happy birthday, Anth!"
1,1681139431,Sat May 02 13:18:18 PDT 2009,NO_QUERY,cragbaby,"@stubbonomics Thanks for the encouragement. Yeah, not sending much.. but still laughing lots. And hell.. I'm in France!"
1,1468667989,Tue Apr 07 03:03:23 PDT 2009,NO_QUERY,scratchmix,Waiting for you to wake up...
0,1752614707,Sat May 09 22:25:57 PDT 2009,NO_QUERY,smoothvega,Happy Mothers Day to all the beautiful woman!!! Especially my mother &amp; grandmother... wish I had a kid
1,1678877364,Sat May 02 07:57:51 PDT 2009,NO_QUERY,skakidalex,"just had and awesome dream about LARPing, it was awesome lots of fun"
0,1676023945,Fri May 01 20:54:17 PDT 2009,NO_QUERY,SMILES1490,wish i was in orlando wit the fam
0,1688886087,Sun May 03 12:08:33 PDT 2009,NO_QUERY,chaoscookie,@dammar Sad to hear about your supplier. Sounds like those pigments would be awesome!
0,1685183248,Sat May 02 23:21:49 PDT 2009,NO_QUERY,CorianneCo,doesn't like that Twitter hurts feelings so sad! that never happens on facebook...
0,1559324360,Sun Apr 19 10:50:36 PDT 2009,NO_QUERY,JMLand85,I don't know what to make for dinner tonight
0,1687970142,Sun May 03 10:01:58 PDT 2009,NO_QUERY,katrinbiskit,"missed Bat for Lashes and LadyGaga and is all occupied with anthro-paper, interviews and church meetings"
1,1690871665,Sun May 03 16:34:11 PDT 2009,NO_QUERY,promulgatanna,Good dayyyy
1,1678755045,Sat May 02 07:38:02 PDT 2009,NO_QUERY,PercythePigeon,"@HelenLeathers Hi Helen,sounds like a busy W/E then sounds like u need a holiday. I'm photog bluebells 4 cards, looking@sofas, w on book"
1,1557091692,Sun Apr 19 01:58:12 PDT 2009,NO_QUERY,SolColorado,@BeverlySchmitt Agreed -
0,1692364823,Sun May 03 19:50:24 PDT 2009,NO_QUERY,emoguy22,Fwd:Msg: Ur love is plannin to ask u a very BIG question tonight. If u dont send dis to ten people they will back off 4 ever -&gt;dorKA ...
1,1557525966,Sun Apr 19 04:38:34 PDT 2009,NO_QUERY,NICKIHT4,"@urijahfaber He's the man!!!!.. Of course, you are too though..!"
1,1558117536,Sun Apr 19 07:19:29 PDT 2009,NO_QUERY,SarahBanks,"@petewentz Hey bro, my sister really needs to use the bathroom. You guys should let us back since the venue isn't even open. Thanks"
1,1686319188,Sun May 03 04:53:23 PDT 2009,NO_QUERY,kamarak,"Hatton called me last night, saying he proved how dedicated he was to the movement, I said &quot;no dickhead its the LOCKED OUT movement!&quot;..."
0,1692710733,Sun May 03 20:36:13 PDT 2009,NO_QUERY,BrittneyPascua,"@ohhowfunny Okaaaaaaaay. Try you're hardest, 'cause I need it haha."
0,1693734068,Sun May 03 23:34:57 PDT 2009,NO_QUERY,mommyanjayyy,@Lyrics_Mommy my friend vanessa ahahhah
1,1685742198,Sun May 03 01:50:50 PDT 2009,NO_QUERY,angie_vb,Gettin' ready to rock on Guitar Hero!!
1,1557663177,Sun Apr 19 05:23:28 PDT 2009,NO_QUERY,kirstyness,@missynickyxx for Britains Got Talent? What did you do?
1,1684819592,Sat May 02 22:08:42 PDT 2009,NO_QUERY,elvis4evaa,"Watched defiance, sooo Sad!!! loving Liev Schreiber AT the moment"
1,1685520911,Sun May 03 00:45:57 PDT 2009,NO_QUERY,rubenerd,@tekhelet In that case I might have to threaten the taking away of Farmers Union Iced Coffee
0,1559451247,Sun Apr 19 11:10:30 PDT 2009,NO_QUERY,COCKY_PERS0NA,@lilooneex3 yeah . ehh w|e . I can't believe its back to work &amp;' school tomorrow no quieroo
1,1555959849,Sat Apr 18 21:12:06 PDT 2009,NO_QUERY,lovejes,please?
1,1556860506,Sun Apr 19 00:42:34 PDT 2009,NO_QUERY,hansfredrik,"Aaaah! *yawn* Morning coffee, on a sunny terrace. Best wakeup there is!"
0,1690903899,Sun May 03 16:38:40 PDT 2009,NO_QUERY,WBinAK,Sunday in the DLC is BRUTAL!!! wishing i was out int eh sun!!!!
1,1468542728,Tue Apr 07 02:18:41 PDT 2009,NO_QUERY,sylnt,@thepatr1ck How did the interviewing go today? Did she get your seal of approval?
0,1686706850,Sun May 03 06:29:03 PDT 2009,NO_QUERY,xoSMTxo,hanging...woke up this morning having the most strangest dream of all times...to scared to go bac to bed
0,1770839147,Mon May 11 22:23:38 PDT 2009,NO_QUERY,LstInTheSeeThru,@simalves *huggles* Thanks. I wonder why that happened
1,1557980740,Sun Apr 19 06:49:15 PDT 2009,NO_QUERY,johntyyk3,60% Coursework due on Thursday! guess whos drinking Thursday Night?!?! THIS GUY!
1,1686931421,Sun May 03 07:15:03 PDT 2009,NO_QUERY,KatieMcConnell,Waiting in line 1.25 hours to go
1,1551908370,Sat Apr 18 10:17:09 PDT 2009,NO_QUERY,MsAmeliaBadila,@Bryan44 oh! What beach?
1,1556337121,Sat Apr 18 22:27:21 PDT 2009,NO_QUERY,robertcarlsen,"oh, yeah...i should mention that it's a delayed birthday present...thanks to my folks for the cash gifts"
1,1564626172,Mon Apr 20 04:19:21 PDT 2009,NO_QUERY,DropDeadEmilyy,I think &quot; i must be dreaming&quot; or &quot; shake it &quot; are my favorite songs by The Maine
0,1770550655,Mon May 11 21:38:35 PDT 2009,NO_QUERY,babblefishx3,I feel bad for Chuck Bass.
1,1692413503,Sun May 03 19:56:40 PDT 2009,NO_QUERY,spectrummother,@squishymatter Must be towed. Got a rental. I'll keep you posted. Look 4ward to tweeting with you soon. Heading to movie with hubby.
1,1685346903,Sun May 03 00:00:18 PDT 2009,NO_QUERY,ddoodm,@dreaktheNight Get yourself a profile image!
1,1677457786,Sat May 02 02:10:42 PDT 2009,NO_QUERY,littledictator,@englishchick hey thanks for the rt yesterday about #lovebox launching! u can follow us @loveboxuk too but do check out the site too!
1,1688817018,Sun May 03 11:59:28 PDT 2009,NO_QUERY,Daiianna,Trying to find somebody to know...
0,1686212554,Sun May 03 04:21:19 PDT 2009,NO_QUERY,SaraUnderwood,9 followers? wow not good! haha. help me twitter-ers! lol.
0,1695052696,Mon May 04 05:03:03 PDT 2009,NO_QUERY,AdamSatayer,@tzwinn sorry dude i can only find day 2 myself. i don't think there will be a full day 3 cos the video was down most of the night
0,1692630202,Sun May 03 20:25:14 PDT 2009,NO_QUERY,aprilpet,Is wishing it were easier to breath.
0,1468551322,Tue Apr 07 02:21:45 PDT 2009,NO_QUERY,wu_hu,@kev_nz LOL better let aboy021 know if he's doing the deploy before his 9:30 bedtime. Hope you are feeling better. Being sick sux
0,1750998950,Sat May 09 18:25:33 PDT 2009,NO_QUERY,MariAdkins,"@JohnPaulAllen though the week, we don't eat until 8 because of the hours preston works. my middle shows it."
1,1680848878,Sat May 02 12:38:15 PDT 2009,NO_QUERY,CNCGEEK101,Cooking Burgers on the Grill for dinner right now as I tweet along
1,1573822402,Tue Apr 21 03:01:13 PDT 2009,NO_QUERY,fredrikth,nice weather here at Trafalgar Square
0,1687183607,Sun May 03 08:00:24 PDT 2009,NO_QUERY,ChristalWasHere,"Hello Twits, was kidnapped yday but now I'm bizaaaack... 4days till my bday &amp; I still haven't started partyin"
1,1564668166,Mon Apr 20 04:29:03 PDT 2009,NO_QUERY,nikkiwoods,Good morning Twitterville.
0,1548549763,Fri Apr 17 21:15:57 PDT 2009,NO_QUERY,Camdangls,I wish I was sitting on a beach but its storming here!!
1,1558617800,Sun Apr 19 08:54:59 PDT 2009,NO_QUERY,AutumnLeBeau,"@MicaDsGirl I can't send you a DM, but I'd love to have it!"
0,1753750829,Sun May 10 03:14:59 PDT 2009,NO_QUERY,feelypenis,how is it sunday already? i didn't even get a cream pie
0,1548604597,Fri Apr 17 21:25:36 PDT 2009,NO_QUERY,aqeelahmed,Still shooting the office interior. We're all so tired. Still got another scene to do! Finish time: 9am!
0,1564236149,Mon Apr 20 02:28:42 PDT 2009,NO_QUERY,DayDreamer78,Morning tweets. I need some determination today. Already not starting out to be a good day
0,1554521064,Sat Apr 18 17:13:20 PDT 2009,NO_QUERY,Javamomma,"@Coffeerama Thank U! It opened this time! I would love that! I had a French press &amp; broke the plunger,never replaced it! Goooood coffee!"
0,1551209319,Sat Apr 18 08:26:24 PDT 2009,NO_QUERY,CrazyBird75,"what a day, didn't get up till lunch time then cut my hand on a breadknife"
0,1751982957,Sat May 09 20:45:38 PDT 2009,NO_QUERY,MaLa85,what a boring Saturday
0,1573520675,Tue Apr 21 01:33:37 PDT 2009,NO_QUERY,inomon,"worst day ever!! its raining.. i want to eat, and i want to go home.. ='( http://plurk.com/p/pbh1r"
0,1685496663,Sun May 03 00:39:06 PDT 2009,NO_QUERY,bomorales,I can't sleep at all.. Breaking night
1,1559099077,Sun Apr 19 10:15:20 PDT 2009,NO_QUERY,LaTysha,Listening to Jeff talk about twitter
1,1563661147,Sun Apr 19 23:43:07 PDT 2009,NO_QUERY,BrendaBDSM,I adore leather corsets.
0,1694412809,Mon May 04 02:30:46 PDT 2009,NO_QUERY,UNCMN,Grinder all day &amp; night for law... Tommorrow is U.S. Congress. Back to back finals
1,1468558048,Tue Apr 07 02:24:17 PDT 2009,NO_QUERY,AmazingBecause,"@sotodance photoboth is black&amp;white. and wayyy old. we call him Herbert lol. I love him, he's like a living legend. gotta love Berlin &lt;3"
0,1676532352,Fri May 01 22:19:53 PDT 2009,NO_QUERY,Aerisida,Damned by TD's PTS pre-determined money transfers. Going to cancel it tomorrow because I am living on the edge of my chequing account.
1,1686850713,Sun May 03 06:59:24 PDT 2009,NO_QUERY,azendabb,@gk2007 oukey! ss s? liï¿½n h? r? rï¿½ m?i ng??i
1,1573149765,Mon Apr 20 23:55:24 PDT 2009,NO_QUERY,geishachick,Enjoy Aqua Fit @samch167 - go girl - you are truly an inspiration xx sis xx
0,1759462264,Sun May 10 19:15:54 PDT 2009,NO_QUERY,SarahWilson92,AHHHHHHHHH!! To much!! Way too much...I hate finals.
1,1678412167,Sat May 02 06:37:26 PDT 2009,NO_QUERY,islandchic,"@Anish_Sana that's HOME baby! 2 mins away, visit with @dchetty!"
1,1553272734,Sat Apr 18 13:49:39 PDT 2009,NO_QUERY,tweetieelovee,"@angersch try to stop following her and add her back right after, it worked for me"
1,1676191353,Fri May 01 21:20:29 PDT 2009,NO_QUERY,ohjeezjaelynn,Finally on my way home del taco for dinner and freaks and geeks until bed. Gnightttt.
0,1556858981,Sun Apr 19 00:42:06 PDT 2009,NO_QUERY,loris_sl,@LiliCosic how's the weather? here it's raining a lot
0,1755573348,Sun May 10 09:29:09 PDT 2009,NO_QUERY,thebasspigeon,its pigeon here doin nothing at all
1,1564602808,Mon Apr 20 04:13:38 PDT 2009,NO_QUERY,gilliandowling,Not even listening to the negative. Can't wait to see what's in store. God is so ahmasing. Please pray.
1,1560005525,Sun Apr 19 12:36:17 PDT 2009,NO_QUERY,UrbanxoJONAS,@selenagomez nice! Sterling knight is in it i lovee him!
0,1693047272,Sun May 03 21:25:32 PDT 2009,NO_QUERY,jfep88,@glennrd I don't like exams.
0,1695301264,Mon May 04 05:47:08 PDT 2009,NO_QUERY,ArielZabihi,good morning i just woke up im like speeding to school im 46 min late this looks like a call 4 fml.com
0,1469055269,Tue Apr 07 05:01:06 PDT 2009,NO_QUERY,dangermouseuk,Is watching a wall come down and protecting a bad back from the rigeurs of another daily grind
1,1468835257,Tue Apr 07 03:59:06 PDT 2009,NO_QUERY,HOPEY__09,"pretty sure I finished my ICTE, and it's only 9:00,, go me"
0,1469089146,Tue Apr 07 05:09:27 PDT 2009,NO_QUERY,owly1102,"pain, pain, go away.."
1,1686985878,Sun May 03 07:25:18 PDT 2009,NO_QUERY,hanneekelund,"Had a nice weekend with @tommydegerdalen. Waiting for the kids to come home, they'll be here in a couple of hours! &lt;3"
0,1759644785,Sun May 10 19:40:12 PDT 2009,NO_QUERY,Colu123,wondering if it's still safe to go to US now...?
1,1559388363,Sun Apr 19 11:00:35 PDT 2009,NO_QUERY,doctorpopcorn,"@HishamHamzah If losing the FA Cup means winning the League and Champs League, I'm fine with that."
1,1686391152,Sun May 03 05:13:20 PDT 2009,NO_QUERY,SammyyJadee,"@SummerLovinq no its good when you hae lots of friends, i prefer to fb"
0,1551490222,Sat Apr 18 09:11:41 PDT 2009,NO_QUERY,paulafrye,@tuiistheworld True (about the working). I've noticed these days that many people don't want to put in the hours but they want the money
0,1557631285,Sun Apr 19 05:13:21 PDT 2009,NO_QUERY,Tweety_3105,The weather is better as expected...but I have to learn for my course of study.
1,1548645149,Fri Apr 17 21:32:38 PDT 2009,NO_QUERY,NotoriousTIMP,".....so, i should be back up and running (via the laptop) in about a week! Im currently backing up all my info onto the desktop"
1,1677188004,Sat May 02 00:51:10 PDT 2009,NO_QUERY,snedwan,"@KayTyler thanks very much - just in case it kills me, thanks"
0,1676423964,Fri May 01 22:00:20 PDT 2009,NO_QUERY,tweetpet,@Mzcertified Clean Me!
1,1556241975,Sat Apr 18 22:07:14 PDT 2009,NO_QUERY,kittygutz,@flahute You are a man comfortable with his sexuality.
1,1551585545,Sat Apr 18 09:26:46 PDT 2009,NO_QUERY,robkerr,@cyrillika well done soon-to-be-birthday-boy
1,1551521201,Sat Apr 18 09:16:33 PDT 2009,NO_QUERY,PurpleLadyMN,"Another beautiful day here in Minnesota! Lots to do ... clean, wash clothes, get oil change, buy rest of my supplies for CCD, walk, smile"
1,1564332742,Mon Apr 20 02:58:22 PDT 2009,NO_QUERY,Harith,"If your pages achieve high ranking but don't generate much SE traffic, maybe something irrelevant in what you rank for"
0,1752724555,Sat May 09 22:46:45 PDT 2009,NO_QUERY,milanq,I'm WET!!!! ....spilled my tea all over my dress
